sale_id,date,salesperson,make,model,year,price
11564,2026-03-12,Mere,Toyota,RAV4,2022,39350.00
11565,2026-03-12,Ben,Mazda,Axela,2022,16600.00
11566,2026-03-12,Kiri,Subaru,Outback,2025,44950.00
11567,2026-03-12,Hana,Honda,Fit,2021,13250.00
11568,2026-03-12,Mere,Toyota,RAV4,2018,30050.00
11569,2026-03-12,Eve,Mitsubishi,Triton,2024,41650.00
11570,2026-03-12,Hana,Mazda,BT-50,2012,24750.00
11571,2026-03-12,Ioane,Toyota,Aqua,2018,11050.00
11572,2026-03-13,Jess,Ford,Ranger,2024,57000.00
11573,2026-03-13,Jess,Kia,Sportage,2013,18900.00
11574,2026-03-13,Nikau,Mazda,Demio,2023,11550.00
11575,2026-03-13,Hana,Nissan,Leaf,2021,20850.00
11576,2026-03-13,Finn,Nissan,Navara,2015,31250.00
11577,2026-03-13,Mere,Subaru,Outback,2013,25550.00
11578,2026-03-13,Aroha,Holden,Commodore,2019,21750.00
11579,2026-03-13,Olivia,Tesla,Model 3,2013,36250.00
11580,2026-03-13,Jess,Subaru,Outback,2017,27100.00
11581,2026-03-13,Liam,Tesla,Model 3,2025,58300.00
11582,2026-03-13,Hana,Suzuki,Swift,2020,15750.00
11583,2026-03-13,Chloe,Tesla,Model 3,2024,58050.00
11584,2026-03-13,Ben,Mazda,Demio,2020,9350.00
11585,2026-03-13,Mere,Ford,Focus,2025,17200.00
11586,2026-03-13,Nikau,Toyota,Yaris,2013,9650.00
11587,2026-03-13,Olivia,Mazda,BT-50,2013,29700.00
11588,2026-03-13,Olivia,Honda,CR-V,2024,42400.00
11589,2026-03-13,Liam,Toyota,Hilux,2018,40450.00
11590,2026-03-13,Hana,Honda,Fit,2019,10100.00
11591,2026-03-13,Ben,Nissan,Navara,2020,42150.00
11592,2026-03-13,Hana,Toyota,Aqua,2023,14650.00
11593,2026-03-13,Liam,Tesla,Model 3,2015,37300.00
11594,2026-03-13,Ioane,Tesla,Model 3,2017,46800.00
11595,2026-03-13,Nikau,Toyota,Yaris,2022,19400.00
11596,2026-03-13,Ioane,Toyota,Hilux,2025,62400.00
11597,2026-03-13,Jess,Tesla,Model 3,2013,31200.00
11598,2026-03-13,Eve,Mazda,Demio,2014,6700.00
11599,2026-03-13,Olivia,Toyota,Aqua,2013,10200.00
11600,2026-03-14,Liam,Nissan,Navara,2016,35800.00
11601,2026-03-14,Kiri,Nissan,Leaf,2014,13300.00
11602,2026-03-14,Liam,Nissan,Tiida,2018,8650.00
11603,2026-03-14,Hana,Holden,Commodore,2021,26850.00
11604,2026-03-14,Hana,Mitsubishi,Triton,2016,27050.00
11605,2026-03-14,Jess,Toyota,RAV4,2020,38750.00
11606,2026-03-14,Chloe,Mitsubishi,Outlander,2024,37600.00
11607,2026-03-14,Jess,Honda,CR-V,2012,21150.00
11608,2026-03-14,Finn,Honda,Civic,2024,25600.00
11609,2026-03-14,Eve,Nissan,Leaf,2014,12600.00
11610,2026-03-14,Jess,Mazda,BT-50,2022,42050.00
11611,2026-03-14,Nikau,Kia,Sportage,2012,20100.00
11612,2026-03-14,Jess,Nissan,Navara,2025,53500.00
11613,2026-03-14,Eve,Nissan,Leaf,2012,9000.00
11614,2026-03-14,Eve,Honda,CR-V,2013,23200.00
11615,2026-03-14,Olivia,Ford,Ranger,2013,34150.00
11616,2026-03-14,Hana,Mazda,BT-50,2018,37150.00
11617,2026-03-14,Mere,Subaru,Outback,2012,23400.00
11618,2026-03-14,Dan,Tesla,Model 3,2018,46500.00
11619,2026-03-14,Olivia,Ford,Ranger,2017,41350.00
11620,2026-03-14,Chloe,Tesla,Model 3,2013,34050.00
11621,2026-03-14,Ben,Nissan,Tiida,2018,8150.00
11622,2026-03-14,Olivia,Mitsubishi,Triton,2020,32650.00
11623,2026-03-14,Ioane,Nissan,Navara,2022,45350.00
11624,2026-03-14,Mere,Mazda,Axela,2024,17750.00
11625,2026-03-14,Hana,Kia,Sportage,2018,30700.00
11626,2026-03-14,Finn,Toyota,RAV4,2013,24700.00
11627,2026-03-15,Hana,Mitsubishi,Triton,2012,20000.00
11628,2026-03-15,Jess,Honda,CR-V,2012,17900.00
11629,2026-03-15,Ioane,Kia,Sportage,2025,42750.00
11630,2026-03-15,Jess,Nissan,Navara,2022,38750.00
11631,2026-03-15,Jess,Toyota,Hilux,2014,29600.00
11632,2026-03-15,Finn,Honda,CR-V,2019,28900.00
11633,2026-03-15,Kiri,Toyota,Yaris,2020,13450.00
11634,2026-03-15,Dan,Tesla,Model 3,2019,49300.00
11635,2026-03-15,Eve,Toyota,Hilux,2023,44250.00
11636,2026-03-15,Liam,Mitsubishi,Triton,2021,43900.00
11637,2026-03-15,Olivia,Volkswagen,Golf,2025,30450.00
11638,2026-03-15,Olivia,Honda,CR-V,2024,35500.00
11639,2026-03-15,Jess,Honda,CR-V,2023,36800.00
11640,2026-03-15,Kiri,Mazda,Axela,2024,17300.00
11641,2026-03-15,Nikau,Volkswagen,Golf,2017,17750.00
11642,2026-03-15,Jess,Toyota,Aqua,2023,15000.00
11643,2026-03-15,Finn,Honda,Fit,2018,12050.00
11644,2026-03-15,Nikau,Toyota,Yaris,2017,11400.00
11645,2026-03-15,Ben,Toyota,RAV4,2022,40400.00
11646,2026-03-15,Kiri,Tesla,Model 3,2015,36450.00
11647,2026-03-15,Aroha,Hyundai,Tucson,2022,29950.00
11648,2026-03-15,Dan,Honda,CR-V,2018,25100.00
11649,2026-03-15,Ioane,Nissan,Navara,2017,37550.00
11650,2026-03-16,Liam,Toyota,Yaris,2020,15400.00
11651,2026-03-16,Liam,Mazda,BT-50,2019,35100.00
11652,2026-03-16,Nikau,Ford,Ranger,2023,54050.00
11653,2026-03-16,Ioane,Mazda,BT-50,2021,41950.00
11654,2026-03-16,Olivia,Toyota,RAV4,2016,35200.00
11655,2026-03-16,Ioane,Toyota,Hilux,2024,48500.00
11656,2026-03-16,Eve,Toyota,Aqua,2016,10200.00
11657,2026-03-16,Olivia,Toyota,Aqua,2018,12950.00
11658,2026-03-16,Ioane,Tesla,Model 3,2023,62350.00
11659,2026-03-16,Eve,Ford,Ranger,2023,48800.00
11660,2026-03-16,Kiri,Mazda,Demio,2014,7050.00
11661,2026-03-16,Mere,Kia,Sportage,2024,38200.00
11662,2026-03-16,Mere,Tesla,Model 3,2016,44950.00
11663,2026-03-16,Hana,Tesla,Model 3,2013,35650.00
11664,2026-03-16,Eve,Toyota,Corolla,2014,14600.00
11665,2026-03-16,Eve,Mitsubishi,Triton,2024,50450.00
11666,2026-03-16,Chloe,Toyota,Yaris,2014,12300.00
11667,2026-03-16,Aroha,Subaru,Outback,2015,25400.00
11668,2026-03-16,Liam,Subaru,Outback,2019,34550.00
11669,2026-03-16,Hana,Mitsubishi,Triton,2016,34000.00
11670,2026-03-16,Olivia,Nissan,Navara,2016,33600.00
11671,2026-03-16,Kiri,Mazda,Demio,2022,9450.00
11672,2026-03-16,Nikau,Mazda,CX-5,2015,23750.00
11673,2026-03-16,Mere,Holden,Commodore,2018,23400.00
11674,2026-03-16,Eve,Hyundai,Tucson,2014,23500.00
11675,2026-03-16,Jess,Subaru,Outback,2015,31300.00
11676,2026-03-16,Jess,Volkswagen,Golf,2014,15300.00
11677,2026-03-16,Chloe,Toyota,RAV4,2016,29050.00
11678,2026-03-16,Ioane,Toyota,Yaris,2021,16550.00
11679,2026-03-16,Jess,Ford,Ranger,2014,28550.00
11680,2026-03-16,Eve,Volkswagen,Golf,2017,16600.00
11681,2026-03-16,Finn,Toyota,Yaris,2023,19650.00
11682,2026-03-16,Aroha,Honda,Fit,2024,15800.00
11683,2026-03-16,Kiri,Honda,Fit,2012,7350.00
11684,2026-03-17,Eve,Toyota,Aqua,2024,16250.00
11685,2026-03-17,Liam,Ford,Ranger,2019,46800.00
11686,2026-03-17,Chloe,Mazda,BT-50,2025,47000.00
11687,2026-03-17,Nikau,Nissan,Tiida,2018,8400.00
11688,2026-03-17,Liam,Mazda,Demio,2023,12500.00
11689,2026-03-17,Hana,Mazda,BT-50,2017,36550.00
11690,2026-03-17,Dan,Toyota,RAV4,2025,48400.00
11691,2026-03-17,Jess,Tesla,Model 3,2021,58050.00
11692,2026-03-17,Mere,Toyota,Aqua,2018,12450.00
11693,2026-03-17,Olivia,Toyota,RAV4,2015,32100.00
11694,2026-03-17,Kiri,Subaru,Outback,2018,37150.00
11695,2026-03-17,Liam,Toyota,Hilux,2020,44450.00
11696,2026-03-17,Dan,Nissan,Tiida,2025,10100.00
11697,2026-03-17,Aroha,Nissan,Leaf,2014,13700.00
11698,2026-03-17,Ben,Suzuki,Swift,2014,8800.00
11699,2026-03-17,Chloe,Nissan,Leaf,2012,9500.00
11700,2026-03-17,Eve,Ford,Focus,2022,14400.00
11701,2026-03-17,Chloe,Toyota,Yaris,2023,20150.00
11702,2026-03-17,Mere,Mitsubishi,Triton,2012,25800.00
11703,2026-03-17,Liam,Toyota,RAV4,2025,51850.00
11704,2026-03-17,Aroha,Kia,Sportage,2024,31550.00
11705,2026-03-17,Eve,Kia,Sportage,2021,36200.00
11706,2026-03-17,Ben,Toyota,Yaris,2018,15350.00
11707,2026-03-17,Kiri,Honda,CR-V,2020,30300.00
11708,2026-03-17,Nikau,Nissan,Leaf,2022,20150.00
11709,2026-03-17,Jess,Kia,Sportage,2020,31900.00
11710,2026-03-18,Ioane,Mitsubishi,Triton,2012,19150.00
11711,2026-03-18,Dan,Toyota,Yaris,2023,16600.00
11712,2026-03-18,Liam,Nissan,Navara,2015,30850.00
11713,2026-03-18,Chloe,Nissan,Navara,2017,32900.00
11714,2026-03-18,Kiri,Mazda,CX-5,2015,21450.00
11715,2026-03-18,Eve,Suzuki,Swift,2016,11000.00
11716,2026-03-18,Ioane,Ford,Ranger,2025,67650.00
11717,2026-03-18,Liam,Mitsubishi,Outlander,2021,33350.00
11718,2026-03-18,Dan,Toyota,Yaris,2022,17950.00
11719,2026-03-18,Olivia,Mitsubishi,Triton,2014,26800.00
11720,2026-03-18,Liam,Mazda,BT-50,2013,28250.00
11721,2026-03-18,Olivia,Mitsubishi,Triton,2018,35900.00
11722,2026-03-18,Dan,Kia,Sportage,2025,34350.00
11723,2026-03-18,Aroha,Nissan,Navara,2013,29100.00
11724,2026-03-18,Ioane,Mazda,BT-50,2012,23950.00
11725,2026-03-18,Jess,Mazda,CX-5,2019,26650.00
11726,2026-03-18,Finn,Kia,Sportage,2015,21950.00
11727,2026-03-18,Ioane,Honda,CR-V,2024,38950.00
11728,2026-03-18,Olivia,Honda,Fit,2024,14150.00
11729,2026-03-18,Mere,Toyota,RAV4,2017,36750.00
11730,2026-03-18,Chloe,Mazda,Demio,2020,8950.00
11731,2026-03-18,Liam,Toyota,RAV4,2021,38500.00
11732,2026-03-18,Finn,Ford,Ranger,2015,34850.00
11733,2026-03-18,Ben,Mazda,CX-5,2018,28200.00
11734,2026-03-18,Mere,Toyota,RAV4,2025,43300.00
11735,2026-03-18,Ben,Mazda,BT-50,2020,39500.00
11736,2026-03-19,Eve,Hyundai,Tucson,2021,34400.00
11737,2026-03-19,Hana,Nissan,Leaf,2020,19550.00
11738,2026-03-19,Mere,Mazda,BT-50,2015,29850.00
11739,2026-03-19,Kiri,Kia,Sportage,2016,23800.00
11740,2026-03-19,Hana,Hyundai,Tucson,2025,35400.00
11741,2026-03-19,Liam,Mazda,BT-50,2012,25450.00
11742,2026-03-19,Nikau,Subaru,Forester,2023,36350.00
11743,2026-03-19,Aroha,Mazda,Demio,2014,7550.00
11744,2026-03-19,Eve,Subaru,Forester,2018,31350.00
11745,2026-03-19,Kiri,Mazda,Axela,2014,8900.00
11746,2026-03-19,Chloe,Subaru,Outback,2022,35750.00
11747,2026-03-19,Chloe,Mazda,Axela,2012,9900.00
11748,2026-03-19,Eve,Honda,CR-V,2016,25350.00
11749,2026-03-19,Mere,Honda,CR-V,2012,17850.00
11750,2026-03-19,Olivia,Tesla,Model 3,2017,48750.00
11751,2026-03-19,Dan,Toyota,Yaris,2013,10550.00
11752,2026-03-19,Hana,Toyota,RAV4,2019,37650.00
11753,2026-03-19,Finn,Toyota,Yaris,2024,17250.00
11754,2026-03-19,Ben,Mazda,BT-50,2024,48800.00
11755,2026-03-19,Chloe,Ford,Ranger,2019,42400.00
11756,2026-03-19,Kiri,Toyota,Yaris,2019,12900.00
11757,2026-03-20,Liam,Honda,Fit,2025,15350.00
11758,2026-03-20,Finn,Suzuki,Swift,2023,15150.00
11759,2026-03-20,Finn,Nissan,Tiida,2017,7450.00
11760,2026-03-20,Dan,Honda,Fit,2019,9800.00
11761,2026-03-20,Ben,Honda,Civic,2013,13400.00
11762,2026-03-20,Ioane,Subaru,Outback,2019,36750.00
11763,2026-03-20,Nikau,Suzuki,Swift,2015,11100.00
11764,2026-03-20,Mere,Mitsubishi,Triton,2022,40300.00
11765,2026-03-20,Hana,Tesla,Model 3,2018,41900.00
11766,2026-03-20,Jess,Toyota,RAV4,2022,40500.00
11767,2026-03-20,Kiri,Honda,CR-V,2012,16550.00
11768,2026-03-20,Aroha,Toyota,Yaris,2021,18050.00
11769,2026-03-20,Finn,Toyota,Aqua,2018,11800.00
11770,2026-03-20,Ioane,Toyota,RAV4,2019,37600.00
11771,2026-03-20,Ioane,Kia,Sportage,2021,29700.00
11772,2026-03-20,Dan,Mitsubishi,Triton,2017,29800.00
11773,2026-03-20,Hana,Hyundai,Tucson,2025,42150.00
11774,2026-03-20,Chloe,Mazda,Axela,2025,16100.00
11775,2026-03-20,Hana,Nissan,Navara,2025,56250.00
11776,2026-03-21,Kiri,Suzuki,Swift,2012,9300.00
11777,2026-03-21,Finn,Subaru,Outback,2024,42500.00
11778,2026-03-21,Ioane,Mazda,CX-5,2016,29000.00
11779,2026-03-21,Chloe,Mazda,Axela,2013,9400.00
11780,2026-03-21,Dan,Mazda,CX-5,2015,27500.00
11781,2026-03-21,Mere,Toyota,Aqua,2012,7600.00
11782,2026-03-21,Dan,Tesla,Model 3,2012,28650.00
11783,2026-03-21,Finn,Mitsubishi,Triton,2017,27150.00
11784,2026-03-21,Dan,Mazda,BT-50,2022,40800.00
11785,2026-03-21,Nikau,Mitsubishi,Triton,2013,26450.00
11786,2026-03-21,Jess,Mazda,BT-50,2019,40750.00
11787,2026-03-21,Ben,Mitsubishi,Triton,2018,33050.00
11788,2026-03-21,Nikau,Toyota,Yaris,2021,16900.00
11789,2026-03-21,Dan,Tesla,Model 3,2022,49950.00
11790,2026-03-21,Ioane,Kia,Sportage,2025,41700.00
11791,2026-03-21,Ioane,Nissan,Tiida,2012,4650.00
11792,2026-03-21,Chloe,Mazda,Axela,2019,13950.00
11793,2026-03-21,Olivia,Toyota,Yaris,2013,10050.00
11794,2026-03-21,Hana,Kia,Sportage,2016,21200.00
11795,2026-03-21,Mere,Mazda,CX-5,2021,34050.00
11796,2026-03-21,Jess,Mazda,Demio,2025,11050.00
11797,2026-03-21,Hana,Honda,Fit,2018,12250.00
11798,2026-03-21,Jess,Honda,CR-V,2014,18950.00
11799,2026-03-21,Dan,Mazda,CX-5,2019,34050.00
11800,2026-03-21,Chloe,Toyota,RAV4,2012,19700.00
11801,2026-03-21,Kiri,Mazda,CX-5,2014,21150.00
11802,2026-03-21,Eve,Mazda,Axela,2012,9250.00
11803,2026-03-21,Chloe,Volkswagen,Golf,2013,12700.00
11804,2026-03-21,Chloe,Toyota,Aqua,2018,14100.00
11805,2026-03-21,Kiri,Volkswagen,Golf,2014,16150.00
11806,2026-03-21,Olivia,Suzuki,Swift,2021,13600.00
11807,2026-03-21,Dan,Subaru,Outback,2020,36050.00
11808,2026-03-21,Eve,Mazda,CX-5,2024,43350.00
11809,2026-03-22,Liam,Nissan,Leaf,2013,10600.00
11810,2026-03-22,Nikau,Toyota,Aqua,2020,11700.00
11811,2026-03-22,Dan,Kia,Sportage,2019,25300.00
11812,2026-03-22,Ioane,Ford,Ranger,2022,59550.00
11813,2026-03-22,Liam,Mazda,BT-50,2015,30350.00
11814,2026-03-22,Nikau,Mazda,BT-50,2013,29950.00
11815,2026-03-22,Mere,Subaru,Outback,2014,22850.00
11816,2026-03-22,Nikau,Suzuki,Swift,2013,8650.00
11817,2026-03-22,Hana,Ford,Focus,2014,9950.00
11818,2026-03-22,Ioane,Ford,Focus,2014,9450.00
11819,2026-03-22,Liam,Mitsubishi,Triton,2024,47150.00
11820,2026-03-22,Liam,Holden,Commodore,2019,22050.00
11821,2026-03-22,Eve,Toyota,Yaris,2012,9700.00
11822,2026-03-22,Dan,Toyota,RAV4,2021,40650.00
11823,2026-03-22,Finn,Volkswagen,Golf,2013,12450.00
11824,2026-03-22,Olivia,Mazda,BT-50,2016,30250.00
11825,2026-03-22,Mere,Mitsubishi,Triton,2025,52300.00
11826,2026-03-22,Liam,Nissan,Navara,2024,47950.00
11827,2026-03-22,Finn,Hyundai,Tucson,2025,42050.00
11828,2026-03-22,Olivia,Mazda,CX-5,2025,36500.00
11829,2026-03-22,Olivia,Subaru,Outback,2019,36400.00
11830,2026-03-23,Kiri,Holden,Commodore,2025,31600.00
11831,2026-03-23,Olivia,Volkswagen,Golf,2023,22000.00
11832,2026-03-23,Jess,Toyota,Yaris,2017,13600.00
11833,2026-03-23,Olivia,Toyota,Corolla,2015,17000.00
11834,2026-03-23,Ioane,Toyota,Yaris,2018,12150.00
11835,2026-03-23,Ioane,Mazda,BT-50,2025,47300.00
11836,2026-03-23,Kiri,Suzuki,Swift,2014,10450.00
11837,2026-03-23,Ioane,Mitsubishi,Triton,2021,36250.00
11838,2026-03-23,Dan,Honda,CR-V,2014,18600.00
11839,2026-03-23,Kiri,Nissan,Leaf,2022,16200.00
11840,2026-03-23,Kiri,Tesla,Model 3,2021,51150.00
11841,2026-03-23,Chloe,Hyundai,Tucson,2018,26350.00
11842,2026-03-23,Eve,Suzuki,Swift,2024,19400.00
11843,2026-03-23,Kiri,Nissan,Leaf,2025,24500.00
11844,2026-03-23,Dan,Ford,Focus,2024,17000.00
11845,2026-03-23,Ben,Holden,Commodore,2015,17750.00
11846,2026-03-23,Nikau,Mazda,CX-5,2016,23100.00
11847,2026-03-23,Jess,Nissan,Tiida,2014,6000.00
11848,2026-03-23,Finn,Mazda,Demio,2019,10850.00
11849,2026-03-23,Liam,Tesla,Model 3,2019,47800.00
11850,2026-03-23,Aroha,Suzuki,Swift,2016,10900.00
11851,2026-03-23,Chloe,Nissan,Leaf,2013,10150.00
11852,2026-03-23,Olivia,Toyota,Yaris,2024,16650.00
11853,2026-03-23,Chloe,Volkswagen,Golf,2024,25650.00
11854,2026-03-23,Jess,Toyota,Aqua,2013,8950.00
11855,2026-03-23,Mere,Hyundai,Tucson,2021,37950.00
11856,2026-03-24,Mere,Toyota,Yaris,2023,20200.00
11857,2026-03-24,Finn,Hyundai,Tucson,2022,36950.00
11858,2026-03-24,Mere,Toyota,Hilux,2016,36200.00
11859,2026-03-24,Finn,Honda,CR-V,2025,36500.00
11860,2026-03-24,Nikau,Toyota,RAV4,2025,49900.00
11861,2026-03-24,Dan,Toyota,RAV4,2016,32200.00
11862,2026-03-24,Hana,Kia,Sportage,2020,30950.00
11863,2026-03-24,Finn,Toyota,Hilux,2014,32550.00
11864,2026-03-24,Kiri,Volkswagen,Golf,2022,26050.00
11865,2026-03-24,Liam,Tesla,Model 3,2016,41350.00
11866,2026-03-24,Eve,Tesla,Model 3,2016,41600.00
11867,2026-03-24,Kiri,Toyota,Corolla,2025,23300.00
11868,2026-03-24,Dan,Mazda,CX-5,2014,23950.00
11869,2026-03-24,Eve,Subaru,Outback,2020,33050.00
11870,2026-03-24,Hana,Suzuki,Swift,2013,9300.00
11871,2026-03-24,Ioane,Mitsubishi,Triton,2015,28200.00
11872,2026-03-24,Dan,Mitsubishi,Triton,2018,31250.00
11873,2026-03-24,Liam,Ford,Ranger,2023,61700.00
11874,2026-03-24,Chloe,Nissan,Tiida,2023,10400.00
11875,2026-03-24,Ioane,Nissan,Tiida,2023,9400.00
11876,2026-03-24,Hana,Mazda,BT-50,2021,43000.00
11877,2026-03-24,Jess,Toyota,RAV4,2021,43050.00
11878,2026-03-24,Hana,Hyundai,Tucson,2023,38850.00
11879,2026-03-24,Dan,Toyota,Aqua,2016,10350.00
11880,2026-03-24,Hana,Nissan,Navara,2018,34450.00
11881,2026-03-24,Mere,Suzuki,Swift,2023,17400.00
11882,2026-03-24,Nikau,Honda,CR-V,2012,16950.00
11883,2026-03-24,Kiri,Honda,CR-V,2014,22900.00
11884,2026-03-24,Ioane,Volkswagen,Golf,2020,21800.00
11885,2026-03-24,Kiri,Honda,Civic,2014,13700.00
11886,2026-03-24,Ben,Nissan,Navara,2025,55550.00
11887,2026-03-24,Olivia,Mitsubishi,Triton,2019,30350.00
11888,2026-03-24,Kiri,Mazda,CX-5,2021,30600.00
11889,2026-03-24,Jess,Nissan,Navara,2016,36350.00
11890,2026-03-25,Dan,Honda,CR-V,2025,37500.00
11891,2026-03-25,Kiri,Subaru,Forester,2025,40550.00
11892,2026-03-25,Ioane,Mazda,Demio,2017,8900.00
11893,2026-03-25,Nikau,Mitsubishi,Triton,2022,46850.00
11894,2026-03-25,Ioane,Mitsubishi,Outlander,2019,36250.00
11895,2026-03-25,Eve,Ford,Ranger,2020,44800.00
11896,2026-03-25,Chloe,Hyundai,Tucson,2021,31400.00
11897,2026-03-25,Liam,Kia,Sportage,2019,24550.00
11898,2026-03-25,Hana,Nissan,Leaf,2018,14650.00
11899,2026-03-25,Dan,Suzuki,Swift,2025,15800.00
11900,2026-03-25,Liam,Tesla,Model 3,2019,54950.00
11901,2026-03-25,Jess,Honda,Civic,2025,22700.00
11902,2026-03-25,Liam,Subaru,Outback,2016,32900.00
11903,2026-03-25,Hana,Mazda,Axela,2024,17750.00
11904,2026-03-25,Hana,Mazda,BT-50,2015,35350.00
11905,2026-03-25,Eve,Mitsubishi,Triton,2023,45450.00
11906,2026-03-25,Nikau,Toyota,RAV4,2018,36200.00
11907,2026-03-25,Mere,Toyota,Aqua,2015,10200.00
11908,2026-03-25,Kiri,Mitsubishi,Outlander,2012,23800.00
11909,2026-03-25,Olivia,Mazda,Axela,2024,17050.00
11910,2026-03-25,Mere,Toyota,RAV4,2014,29900.00
11911,2026-03-25,Hana,Mazda,Axela,2013,8900.00
11912,2026-03-25,Hana,Honda,CR-V,2022,31550.00
11913,2026-03-25,Dan,Honda,CR-V,2022,35200.00
11914,2026-03-26,Finn,Toyota,Corolla,2016,18000.00
11915,2026-03-26,Kiri,Toyota,Hilux,2022,48800.00
11916,2026-03-26,Aroha,Hyundai,Tucson,2012,19150.00
11917,2026-03-26,Ben,Mitsubishi,Triton,2021,39750.00
11918,2026-03-26,Liam,Mazda,BT-50,2012,28050.00
11919,2026-03-26,Kiri,Ford,Ranger,2019,46650.00
11920,2026-03-26,Hana,Nissan,Navara,2020,44100.00
11921,2026-03-26,Chloe,Nissan,Navara,2022,40900.00
11922,2026-03-26,Kiri,Toyota,Hilux,2012,25250.00
11923,2026-03-26,Jess,Tesla,Model 3,2012,32850.00
11924,2026-03-26,Olivia,Tesla,Model 3,2018,40600.00
11925,2026-03-26,Nikau,Mazda,CX-5,2021,30700.00
11926,2026-03-26,Mere,Honda,CR-V,2021,29450.00
11927,2026-03-26,Chloe,Toyota,Aqua,2023,17650.00
11928,2026-03-26,Ben,Mazda,Demio,2021,9200.00
11929,2026-03-26,Jess,Honda,Civic,2023,20450.00
11930,2026-03-26,Ioane,Hyundai,Tucson,2012,17900.00
11931,2026-03-26,Nikau,Mazda,BT-50,2020,39100.00
11932,2026-03-26,Dan,Toyota,Yaris,2023,17800.00
11933,2026-03-26,Chloe,Tesla,Model 3,2012,34950.00
11934,2026-03-26,Ioane,Nissan,Navara,2017,30950.00
11935,2026-03-26,Mere,Volkswagen,Golf,2018,21250.00
11936,2026-03-26,Eve,Mazda,BT-50,2016,28700.00
11937,2026-03-26,Liam,Nissan,Leaf,2024,22900.00
11938,2026-03-26,Olivia,Ford,Ranger,2016,39200.00
11939,2026-03-26,Hana,Honda,Civic,2022,23250.00
11940,2026-03-26,Ioane,Nissan,Leaf,2024,23000.00
11941,2026-03-26,Ioane,Mazda,CX-5,2015,27200.00
11942,2026-03-27,Eve,Holden,Commodore,2023,27200.00
11943,2026-03-27,Jess,Volkswagen,Golf,2019,20100.00
11944,2026-03-27,Liam,Volkswagen,Golf,2020,19550.00
11945,2026-03-27,Olivia,Toyota,RAV4,2018,37700.00
11946,2026-03-27,Chloe,Toyota,Aqua,2024,16200.00
11947,2026-03-27,Olivia,Mitsubishi,Triton,2022,46950.00
11948,2026-03-27,Finn,Mazda,Axela,2012,7650.00
11949,2026-03-27,Olivia,Hyundai,Tucson,2025,34800.00
11950,2026-03-27,Kiri,Volkswagen,Golf,2020,19250.00
11951,2026-03-27,Finn,Mazda,Demio,2021,9750.00
11952,2026-03-27,Finn,Mitsubishi,Triton,2019,33000.00
11953,2026-03-27,Chloe,Tesla,Model 3,2018,47600.00
11954,2026-03-27,Eve,Mazda,CX-5,2018,29250.00
11955,2026-03-27,Olivia,Toyota,Aqua,2024,14400.00
11956,2026-03-27,Finn,Suzuki,Swift,2023,16650.00
11957,2026-03-27,Eve,Hyundai,Tucson,2022,38400.00
11958,2026-03-27,Ioane,Toyota,RAV4,2025,48050.00
11959,2026-03-27,Chloe,Honda,Fit,2025,15850.00
11960,2026-03-27,Finn,Mazda,Demio,2024,13350.00
11961,2026-03-27,Chloe,Holden,Commodore,2018,20950.00
11962,2026-03-27,Liam,Mazda,BT-50,2022,46900.00
11963,2026-03-27,Ben,Mazda,CX-5,2023,38150.00
11964,2026-03-27,Olivia,Ford,Focus,2025,17450.00
11965,2026-03-27,Olivia,Toyota,Hilux,2025,55450.00
11966,2026-03-27,Kiri,Suzuki,Swift,2013,10950.00
11967,2026-03-27,Ben,Holden,Commodore,2021,22900.00
11968,2026-03-27,Mere,Subaru,Outback,2022,41950.00
11969,2026-03-27,Hana,Mitsubishi,Triton,2016,27250.00
11970,2026-03-27,Mere,Mitsubishi,Triton,2023,48100.00
11971,2026-03-27,Dan,Hyundai,Tucson,2025,41550.00
11972,2026-03-27,Olivia,Holden,Commodore,2019,20600.00
11973,2026-03-27,Liam,Tesla,Model 3,2012,27400.00
11974,2026-03-27,Liam,Kia,Sportage,2015,20000.00
11975,2026-03-28,Kiri,Toyota,Aqua,2024,17750.00
11976,2026-03-28,Mere,Toyota,RAV4,2016,30450.00
11977,2026-03-28,Aroha,Volkswagen,Golf,2022,27550.00
11978,2026-03-28,Mere,Kia,Sportage,2012,17950.00
11979,2026-03-28,Dan,Toyota,Aqua,2013,9950.00
11980,2026-03-28,Dan,Subaru,Forester,2014,23000.00
11981,2026-03-28,Liam,Honda,CR-V,2015,20400.00
11982,2026-03-28,Chloe,Volkswagen,Golf,2013,14100.00
11983,2026-03-28,Olivia,Ford,Ranger,2020,46350.00
11984,2026-03-28,Jess,Nissan,Tiida,2016,6150.00
11985,2026-03-28,Ioane,Ford,Focus,2020,11200.00
11986,2026-03-28,Olivia,Subaru,Outback,2022,37050.00
11987,2026-03-28,Eve,Nissan,Leaf,2025,24250.00
11988,2026-03-28,Ioane,Hyundai,Tucson,2019,27600.00
11989,2026-03-28,Dan,Volkswagen,Golf,2019,23850.00
11990,2026-03-28,Liam,Toyota,RAV4,2020,43750.00
11991,2026-03-28,Hana,Nissan,Navara,2015,27150.00
11992,2026-03-28,Aroha,Kia,Sportage,2023,32350.00
11993,2026-03-28,Olivia,Toyota,Hilux,2015,34050.00
11994,2026-03-28,Hana,Ford,Focus,2024,16450.00
11995,2026-03-28,Mere,Tesla,Model 3,2017,39700.00
11996,2026-03-28,Mere,Honda,Fit,2021,12500.00
